draw,incremental_cost,incremental_qaly,incremental_life_years,icer,nmb_50000,nmb_150000,annual_drug_cost_cad,treatment_exposure_factor,utility_gain_per_pct_weight_loss,annual_diabetes_incidence,diabetes_rr_semaglutide,annual_diabetes_cost_cad,diabetes_utility_decrement
1208,9263.880664390004,0.05883439015433112,0.025159555011967427,157456.89961414583,-6322.161156673448,-438.722141240336,4253.77,0.7628344435867344,0.000812942840380615,0.022986194311452667,0.6743461656673985,1399.1320867615825,0.02
1209,9972.84448814897,0.04643206228852392,0.026402293014868405,214783.5783424559,-7651.241373722774,-3008.0351448703823,4397.142273556993,0.7851981427140798,0.00039918116030024267,0.0235756690927739,0.6730967279892364,900.0,0.03641409587380118
1210,8421.770183761579,0.025806673139030067,0.004132122419445494,326340.7932665476,-7131.4365268100755,-4550.769212907068,4253.77,0.6594038888160441,0.0005197995382126584,0.024660058225068525,0.9309299815886812,1836.3923922551855,0.05299999505983715
1211,8271.46131916544,0.05277442841617486,0.01592032467437221,156732.3714799404,-5632.739898356698,-355.29705673921217,4253.77,0.6802361240221174,0.0008822308324127687,0.022911412315060106,0.7825336043351329,2142.5493489785617,0.04794780408448353
1212,9271.226784117187,0.03633940735620911,0.013581621588084403,255128.72824914314,-7454.256416306732,-3820.3156806858206,4892.506678650578,0.6300766650395483,0.0006174757661138586,0.018743987689517638,0.8297434396247032,1698.4868347888282,0.0253562450502331
1213,10508.350861246687,0.03425926005230906,0.011910537994928916,306730.2342549698,-8795.387858631233,-5369.4618534003275,4509.8627398902745,0.8111024023428258,0.00035,0.034343093217710036,0.859996578325144,2587.362951100059,0.06755992855520349
1214,9645.098724180878,0.051000675647991045,0.017130078196107235,189117.0774040678,-7095.064941781326,-1994.9973769822209,4616.087498841656,0.7331256293241211,0.0008225529906355818,0.02361899447180588,0.7805321976281632,1901.3316761906747,0.03793611980265575
1215,8894.444433577988,0.0692100572357468,0.034958960690328666,128513.75636464627,-5433.941571790649,1487.0641517840322,4478.9879949425995,0.6805977781659065,0.0006042685786448031,0.027423374555085634,0.67297466272943,1528.9404374277503,0.05361644247876528
1216,9291.366291942864,0.025975703101977388,0.00904976730573992,357694.5061108111,-7992.581136843995,-5395.010826646256,4638.585220224077,0.6996665049408856,0.00048285550253939955,0.025573519208253986,0.8795106631520839,3200.0,0.05274275976321009
1217,7580.726058413993,0.05484108751732464,0.013182469709928313,138230.77552973753,-4838.6716825477615,645.4370691847034,4434.50844965833,0.6002580811288133,0.000699228242486427,0.024979767118708876,0.7469195338537001,1782.3825239932776,0.07494289908256628
1218,9210.105397550094,0.023512350420599404,0.0038518810858505503,391713.5136554034,-8034.487876520125,-5683.252834460183,4670.639000590044,0.6310950845773335,0.000813263288071191,0.02851377938977568,0.9392548678320741,1472.0644637943628,0.036188776777634664
1219,10058.744004095559,0.03372838120790078,0.010118778564095265,298227.8912851983,-8372.32494370052,-4999.486822910441,5199.05,0.6345926932016093,0.0006628647726302184,0.020543046432722825,0.8366650869295805,1562.7459984233856,0.03883209954623506
1220,9167.79723954079,0.04407352801193554,0.018855718735569127,208011.42211846673,-6964.1208389440135,-2556.7680377504603,4549.06498066645,0.6857299768957903,0.0006070799703656414,0.0256904259145083,0.8272444778112764,2176.42602066001,0.05087021304332917
1221,9607.545064086149,0.047640635877115756,0.02489247984572529,201667.01991274525,-7225.513270230362,-2461.4496825187853,5199.05,0.6415096484227114,0.0006147335953738683,0.020467352259782433,0.7030669248966134,1644.4028785904777,0.04216531191665057
1222,10519.064061701592,0.02716275513972022,0.0022669504230208304,387260.5708660061,-9160.926304715582,-6444.65079074356,4827.954619042593,0.7362083354967615,0.0008003535398776887,0.023943450610294896,0.95,3200.0,0.05286321494819685
1223,9087.19114227111,0.027010278830804424,0.010808321651371244,336434.5551260077,-7736.677200730888,-5035.6493176504455,4618.161726287936,0.6859830497614461,0.00042302629547562553,0.023499961759324013,0.8490488087157806,3106.0178305700742,0.030964479456380957
1224,10409.770367975081,0.05675859523378435,0.01990428956499457,183404.29894534964,-7571.840606285864,-1895.9810829074286,4869.051402635646,0.7454532359128428,0.0007479725502216862,0.03397894435911142,0.7812441802492437,2171.9899710496593,0.05009309871277392
1225,13145.095814412753,0.05880476550906266,0.027422894143519727,223537.9343938869,-10204.857538959619,-4324.380988053354,4998.324147225855,0.8833658443324499,0.0006337510926010634,0.03208792015182546,0.7636451372817102,900.0,0.04842061392693355
1226,9311.797217176903,0.059516136979492984,0.02935774028143001,156458.36053481424,-6335.990368202254,-384.3766702529556,4359.8109299958915,0.7369663941565607,0.0005674398799461843,0.04,0.6626506775370411,1171.4641703763987,0.03105996526939577
1227,8949.986084766344,0.0317137559773073,0.012627121053675694,282211.4823349995,-7364.298285900979,-4192.922688170249,5066.7687095000765,0.6516094242238144,0.00035,0.023800985520532243,0.7111534156874448,3200.0,0.028021394882217568
1228,11842.63866964005,0.05410629954219104,0.01795639947433969,218877.26142508397,-9137.323692530497,-3726.6937383113936,5199.05,0.7951338175583218,0.0008541869834189442,0.020046124207250635,0.7131186076146808,1843.2751678589232,0.05779846547402804
1229,11119.629842439004,0.020034223013915664,0.005125774856843179,555031.7491581964,-10117.918691743222,-8114.496390351655,5186.77684607489,0.7166385698434724,0.00038840257948687535,0.020131244380117836,0.95,1996.1664245443935,0.02
1230,10623.403336123765,0.0726115578928237,0.030627117562115558,146304.578009525,-6992.825441482581,268.3303477997888,4983.527894682509,0.741960164630476,0.0007935602130422351,0.0322962252185425,0.7616371805039,1686.5863888578024,0.058953183993674274
1231,12766.407255663104,0.03702104604012746,0.012039615807037052,344841.8837713412,-10915.35495365673,-7213.250349643985,5199.05,0.8128871992751825,0.0006803874007865122,0.02303775261706277,0.8991867358207035,900.0,0.02
1232,11588.679587791821,0.0343572520302331,0.01859508757796391,337299.3735818632,-9870.816986280166,-6435.091783256857,5088.874701134802,0.7652883860969216,0.00035,0.01607985222374083,0.7705079523896472,2752.8061731788375,0.05408202630243733
1233,9661.583706198795,0.046673839400490635,0.00983042253465527,207002.1200376593,-7327.891736174263,-2660.5077961252,4581.573163142089,0.7158899371043986,0.0008891586024193251,0.01878868878280369,0.813655850947861,2097.6859600877788,0.029733630030468444
1234,9896.917365381334,0.05293890252851696,0.02908600287253904,186949.80236981856,-7249.972238955486,-1956.0819861037899,4598.898093040871,0.7763219195558408,0.0005114649404626931,0.033046456792889534,0.7493763472261694,2705.3740628474807,0.03771351232937088
1235,10341.767335495753,0.04108561548590117,0.013174816652263388,251712.60581564382,-8287.486561200694,-4178.925012610577,4401.197678936684,0.8041033143887696,0.0007097844683844876,0.01879114596884665,0.8392752574727034,2555.303489347241,0.04889255027895733
1236,8651.300021775864,0.048347107381342624,0.0093728590872999,178941.41946358597,-6233.944652708733,-1399.23391457447,4595.524852779876,0.6355704245633416,0.000593030319858097,0.018628367708373086,0.7629463586073626,2880.1897591725683,0.07398519779119334
1237,10604.541425217547,0.02755145128468328,0.0040168407070346746,384899.55812646955,-9226.968860983383,-6471.823732515055,4431.3852223956355,0.7768893441269344,0.0007467313846701894,0.01834155610791435,0.95,900.0,0.04951732192685291
1238,8353.220630576547,0.04780868470565025,0.01753786800153989,174721.82474807397,-5962.786395294034,-1181.9179247290094,4253.77,0.6589380078529814,0.0006882333947464434,0.02739232285045322,0.7622411139057528,1388.028832449431,0.034754643877182634
1239,9977.696340972247,0.05467536424599473,0.02003849660621171,182489.801002161,-7243.92812867251,-1776.3917040730375,4276.455903775396,0.7968154166607897,0.0005160959011046895,0.02688305177056752,0.7472264271021511,1584.5956514288,0.06059865723602396
1240,12350.62260931914,0.04749463727923953,0.0340229008041959,260042.46619897327,-9975.890745357163,-5226.4270174332105,5199.05,0.8186027479829683,0.00046930321486515596,0.02652195366138541,0.7758498328826604,2668.878068052873,0.037824977750248234
1241,7637.8266034251465,0.04303342017850298,0.01698906050379989,177485.93004561058,-5486.155594499997,-1182.8135766496998,4253.77,0.6371032513339082,0.0007774873145345935,0.04,0.7895541879125929,2034.254142313455,0.02
1242,11460.383482732821,0.03328500877834628,0.006969760784436119,344310.66427083017,-9796.133043815507,-6467.632165980879,5060.822431187354,0.7788041198246519,0.0004082137827874057,0.02702817441126243,0.766624149047215,2002.2194160226375,0.0569444664254787
1243,8274.480515857958,0.03401593042070061,0.021309229670489316,243253.09975418076,-6573.683994822928,-3172.0909527528665,4253.77,0.6924076306855667,0.00035,0.03293606959587194,0.7922871626062964,2494.8821619323658,0.02265196651328678
1244,9559.13113935614,0.02453482381779537,0.0072194111226266955,389614.8270860131,-8332.38994846637,-5878.907566686834,4253.77,0.7631383376382532,0.0005169174047181317,0.01885611608736523,0.9233981672552254,2062.602910473458,0.042768281142304014
1245,10686.96098518017,0.03968438406804964,0.009223780332973774,269298.9002136074,-8702.741781777688,-4734.303374972725,4771.1628706904985,0.7392014390570426,0.0008386030417405223,0.031215580036246877,0.8762195315943166,1577.5005868056357,0.02675402294310879
1246,11519.591338714295,0.0348074035819117,0.010566218820464712,330952.33063291915,-9779.22115961871,-6298.48080142754,5199.05,0.7288344896764712,0.0005969832006144292,0.019556632379928097,0.7337590793578321,900.0,0.03498407011883847
1247,10440.288223721087,0.058124323681461476,0.027200010559290888,179619.95189719473,-7534.072039648014,-1721.6396715018655,5199.05,0.7022671316658149,0.0008069790162640051,0.03180388286927157,0.7474163324883121,1960.700465356991,0.03823723438736242
1248,8372.433230985662,0.04798627663551969,0.01700122379964597,174475.57547710097,-5973.119399209678,-1174.491735657709,4364.054811631653,0.6867875320933582,0.0006003151892524916,0.019714113703267575,0.7364870573757419,3200.0,0.07017363932199365
1249,12400.228600816556,0.02056608263819726,0.002779348268983739,602945.5788427928,-11371.924468906693,-9315.316205086967,5199.05,0.8059633731817869,0.0005211888641384187,0.014699131085557711,0.95,2154.0279490913827,0.04733801273924146
1250,8757.578363790422,0.056263558481255416,0.009190634360564331,155652.7635326882,-5944.400439727651,-318.0445916021108,4842.736077192737,0.6245925434032964,0.000664793161383963,0.024698764517266415,0.7606977635884496,992.1852377219261,0.07912563196219219
1251,11199.88431959299,0.04988551527938867,0.01909886340771294,224511.7496906056,-8705.608555623556,-3717.0570276846893,5199.05,0.739436077813794,0.0008370425870270809,0.02976496989543085,0.7830493076103211,1870.506607592289,0.02839423884265662
1252,10019.827888719687,0.03607682627378139,0.01946783375467831,277735.8466257752,-8215.986575030616,-4608.303947652477,4937.496490843513,0.7019336221141849,0.000393010527963297,0.02005300283517246,0.7512212423557455,3138.2859587269418,0.027452405995474632
1253,10011.681615449826,0.05386378832588434,0.027323984544729285,185870.35792725137,-7318.492199155609,-1932.113366567175,4340.007386129883,0.8002804000744358,0.000547667675153036,0.03539643032576024,0.7407797440296567,1688.5880065675035,0.04622492712143689
1254,9957.883158217282,0.03588174019868262,0.009433060854060926,277519.51558310655,-8163.7961482831515,-4575.62212841489,4453.940473846067,0.746667676534671,0.0005837193430382202,0.021694671667779438,0.8131121744506185,957.4228078887137,0.05290390243384174
1255,7734.421429393282,0.037156748409998386,0.005103298522680433,208156.57344527091,-5876.584008893363,-2160.9091678935238,4527.349686174459,0.5593201662282367,0.0009242221374007235,0.02887550146416723,0.95,1658.0455573817926,0.05410953110514102
1256,10258.901858600695,0.04964190063275353,0.02491640064328493,206658.12001226866,-7776.8068269630185,-2812.6167636876653,5030.804555193202,0.724118808848313,0.00047975809782502444,0.0213215629039805,0.6986140100654581,2242.5826113982757,0.04623510599241289
1257,9005.36937160947,0.051108757538539606,0.014198057090446525,176200.12313582044,-6449.931494682489,-1339.0557408285285,4781.473348616383,0.6560895324370084,0.0007899905761295404,0.015102406058259901,0.6784434073711961,2526.64751120738,0.05959093481095225
1258,9327.314243077788,0.04562029408718615,0.012838979957514596,204455.3729805448,-7046.29953871848,-2484.2701299998653,5199.05,0.6550291507331593,0.0007740325792456388,0.03622452480101597,0.7714951187623574,3200.0,0.032841913276497284
1259,10091.930664866051,0.04457357964580666,0.02657928782445751,226410.59446109502,-7863.251682575718,-3405.8937179950526,5199.05,0.6796213225345951,0.000513726925429008,0.03135093222467138,0.7471782138919624,1373.9515931647502,0.03217838390749085
1260,9710.390396454623,0.031229877108554405,0.014274554740492107,310932.71237352316,-8148.896541026902,-5025.908830171462,4553.644454675886,0.7498361600660061,0.00035,0.0209900659771095,0.7765078571547268,2273.7090853412155,0.034980874963231656
1261,9113.204748398726,0.048090651111163396,0.009661182251807787,189500.54819039986,-6708.672192840557,-1899.607081724217,4331.846353401602,0.7448702458013332,0.000584280049525701,0.02487539985557337,0.7900777565312398,2477.3765586186446,0.0742494339252753
1262,8369.6720110558,0.04977531962347115,0.010011212468068464,168149.03599552475,-5880.906029882242,-903.3740675351273,4710.553819275479,0.6193542005718075,0.000822619211125518,0.013229728372680457,0.7599772803069288,2703.086220457519,0.060638947010978196
1263,8912.527451677739,0.04286930695777258,0.01829944150748375,207899.96583002422,-6769.062103789111,-2482.131408011852,4512.243848585936,0.6939216278165469,0.0003909307048680903,0.04,0.707657914454627,1336.0581638737378,0.039550514074916894
1264,10357.413648555994,0.027732830111073525,0.004316199001365817,373471.2110907264,-8970.772143002318,-6197.489131894965,4780.0066568499815,0.7178978633213923,0.0005697418200225003,0.027812803649967945,0.95,2010.4031104389567,0.03876722260107891
1265,9979.523695117929,0.05614214548800689,0.031799869790855695,177754.58362648002,-7172.416420717584,-1558.2018719168955,5084.522997461617,0.6793114128276382,0.0006106425695419063,0.023692319337108563,0.7021772262506057,2803.0001876770857,0.04648017570121351
1266,10457.112102641497,0.03198529729403532,0.008901339255761087,326934.9666039077,-8857.847237939732,-5659.317508536199,4417.219457449791,0.8200128529180603,0.00038678503658247203,0.0259526786923802,0.7771958523072985,1565.9716268389996,0.041753328524471604
1267,9608.144877680752,0.04498537893885057,0.016395417722002037,213583.72663129668,-7358.875930738223,-2860.338036853166,4631.397079122059,0.7120074857436093,0.0006262857202892625,0.02309030124893448,0.7588153075471821,1951.1115278609404,0.057690890983823524
1268,10053.944226021784,0.05595319737732396,0.027590122743415435,179684.89196823497,-7256.284357155586,-1660.96461942319,4792.439228486119,0.7137804758989624,0.0006106218234654545,0.02425071804322145,0.7050868265412414,900.0,0.06109913104634799
1269,10619.381801537935,0.05129615453142122,0.0255439558100079,207021.01158544119,-8054.574074966873,-2924.9586218247514,5199.05,0.7081525603074632,0.000610962286116722,0.028066169436074814,0.7358712538066066,1593.7981000109107,0.035608115613206696
1270,10398.169538177397,0.033666045364043384,0.0025139691325684055,308862.220844122,-8714.867269975228,-5348.262733570889,4632.717925028084,0.7364971487092967,0.0009934068394572267,0.024206971278870122,0.95,2595.0151184129,0.052366795357012726
1271,10540.865888030214,0.02598935271639391,0.010300346417661643,405584.0098465056,-9241.398252210518,-6642.462980571127,4405.305580681458,0.8158282199354121,0.0004002553880234376,0.01858327772730976,0.8830909153881016,3104.9907728660296,0.04473108650286319
1272,9819.580714241263,0.042961915743124024,0.011146825367376323,228564.77753352677,-7671.484927085062,-3375.29335277266,4253.77,0.7879292923723489,0.0007677516116910423,0.01832047992320692,0.762599031959198,1267.4454708557162,0.05518606328262612
1273,10305.33840144115,0.06352161716510807,0.029588599757172318,162233.5649083851,-7129.257543185746,-777.0958266749385,4423.419691351567,0.862268215782204,0.0007616682660201369,0.029664634410045947,0.6774177967974643,2761.2331448377795,0.0290857288760354
1274,9457.55797142816,0.05212193865489567,0.020886246068837266,181450.61782999962,-6851.461038683376,-1639.267173193809,4318.830383537181,0.7700213428408128,0.000620945697942145,0.0284435509261909,0.8021196227902153,2229.5547911124636,0.060701572384323076
1275,7878.952742582162,0.06593963614566789,0.031002005176819836,119487.35545304937,-4581.970935298767,2011.9926792680217,4687.3468317378365,0.5835687863868215,0.0006734854175910362,0.029190482517538353,0.7116464304523688,1264.0142243487571,0.051588487321571425
1276,9407.002321969854,0.03686899802805499,0.006320428475699913,255146.6767502528,-7563.5524205671045,-3876.652617761606,4621.910619037393,0.6744036474071045,0.0007460286408898249,0.019728633124260878,0.8861536287584854,1395.2690078231794,0.04665426677560605
1277,9915.324391627122,0.05209850597227117,0.022019413389909204,190318.78566545536,-7310.399093013564,-2100.5484957864464,5199.05,0.6732892945779856,0.000788517376848566,0.022096083130160975,0.6263310901516312,1947.1838335858492,0.03398000448948405
1278,10592.05034887102,0.040770361591818016,0.011154699524940526,259797.80250456944,-8553.53226928012,-4476.496110098317,5199.05,0.7371583221331145,0.0003657214018898809,0.03247106189770948,0.7385338126637013,2737.455008697608,0.06038415620617774
1279,7587.384914864555,0.04343978180309449,0.02072550348450619,174664.43430256957,-5415.395824709831,-1071.4176444003815,4455.605098495456,0.5922021954366906,0.0004439040449215196,0.01988278557007176,0.7063731561905217,1395.9784185610936,0.05629831674362272
1280,9703.511559994115,0.054161076598969515,0.019298094796070586,179160.24143764412,-6995.4577300456385,-1579.3500701486873,4539.1521868529635,0.7167581502982011,0.0007200281632206955,0.015172507387607358,0.6,1956.2194817490074,0.053709002731277884
1281,9471.761901632828,0.042639341889763926,0.01729489185532529,222136.68133341044,-7339.794807144632,-3075.860618168239,5199.05,0.6163566649194315,0.0007341541870848036,0.0125,0.7241745133723113,1203.3233816526997,0.02
1282,9018.346077812015,0.06551878444589221,0.023184626916325612,137645.19830583385,-5742.406855517405,809.4715890718162,4253.77,0.7280872654174027,0.0009015620461991563,0.04,0.732484862904711,900.0,0.06324146386283792
1283,11000.495761801694,0.04748018778287744,0.013561571354227198,231686.02053778636,-8626.486372657822,-3878.4675943700786,4559.45711454139,0.7980223238761809,0.0007890218873026327,0.01709356423721268,0.7469798943400761,909.4797291531831,0.057817590142181116
1284,10712.912242684677,0.0803424828255217,0.04137957103830203,133340.5673552523,-6695.788101408592,1338.4601811435787,5057.592336752767,0.7345131408139969,0.0008706883253278756,0.02687996701510808,0.6621786123666124,1266.485617930891,0.05241462577952422
1285,10073.516665737585,0.06850654303566728,0.026743630111557337,147044.59193763294,-6648.189513954221,202.46478961250614,4710.8290245292355,0.7471957543092933,0.0006174220896298274,0.020281496073993634,0.6,1402.7718863239165,0.07244138906872008
1286,10245.993611389478,0.04720184356335366,0.007603596580363359,217067.65748751842,-7885.901433221796,-3165.717076886429,4674.078900834484,0.7635222297048013,0.0008727672691483004,0.02010610939067657,0.7742730870500812,2139.6166946555004,0.06280303565995098
1287,10316.113234528151,0.039942998675620345,0.008087553914332801,258270.87541188303,-8318.963300747135,-4324.663433185099,4429.164600460688,0.7624327849857607,0.0008647522554114256,0.028038883075994187,0.9337502495778669,990.0766297284804,0.0436702870221025
1288,10582.249971851077,0.03269666330101373,0.006081993405548047,323649.23216868384,-8947.416806800391,-5677.750476699018,5199.05,0.668963749812405,0.00087940029238559,0.025597685510352877,0.95,2764.7281447846135,0.04235079342384346
1289,12274.97656657551,0.03918961968020085,0.00898487815904403,313220.0992697309,-10315.495582565467,-6396.533614545382,5124.315269983629,0.8143461327520618,0.0005786421710053405,0.01798791953495811,0.8110506708465522,1724.290791868059,0.05264600318188233
1290,9398.727277509082,0.028597736388700667,0.010048742639348518,328652.83985282975,-7968.840458074049,-5109.066819203982,4684.4920645508155,0.6672772994603904,0.0005345780060810816,0.037888737883635386,0.9129725386719904,1387.3623294399097,0.027315051151180117
1291,9311.713921088764,0.034720203621205314,0.015086963369924433,268192.9525148766,-7575.703740028498,-4103.683377907966,4865.110698607771,0.6673941775177926,0.00037231767486708143,0.016251703087127315,0.7202004868952752,1977.9439107522514,0.04569600512741235
1292,11344.390152650076,0.03195143479208795,0.003642492245006679,355051.04000710655,-9746.818413045678,-6551.674933836883,4837.824655496001,0.7824807683769449,0.000633902459184987,0.0162616225203975,0.95,934.928768202754,0.07339411702349356
1293,9246.946661132693,0.06490064334877133,0.017816043973077456,142478.50535841804,-6001.914493694127,488.14984118300526,4558.733669239187,0.7143527532705918,0.0006300515024304647,0.033680290619426116,0.6180070509442558,1527.3064189155311,0.056934434615467856
1294,10320.458254467008,0.032346732456652205,0.006492257936695722,319057.21136740583,-8703.121631634398,-5468.448385969177,4723.501592244421,0.7330479152476137,0.0005286603920217105,0.036153336545728505,0.8712290984448428,1283.7895092409474,0.05124765798028986
1295,11348.686487919487,0.04466250654684245,0.01191802059611291,254098.7366218884,-9115.561160577365,-4649.31050589312,5119.294388702506,0.7565994922606067,0.0008004753510077441,0.02860346015538687,0.8135105805233624,900.0,0.07006694030500295
1296,10233.492925751325,0.01651419025789025,0.0036925498259279266,619678.7590515923,-9407.783412856812,-7756.364387067788,4283.646551324268,0.7798818103948717,0.00035,0.024290251769653635,0.95,1131.9239012392827,0.04931293274180645
1297,9284.882033057776,0.048313062851647715,0.01838516708297888,192181.606485359,-6869.2288904753905,-2037.9226053106195,4492.523068639972,0.7579668674998024,0.0006548512259353157,0.026323315721668034,0.664793061385676,2262.3408794737543,0.02360044197163158
1298,11333.308039919266,0.027899459590493336,0.005688231844118263,406219.6259808939,-9938.335060394598,-7148.389101345266,4876.942307081625,0.7512235534549327,0.0007301646685326692,0.025102992988473023,0.95,1630.076959368307,0.0577777109483415
1299,9622.492079790944,0.04149326357705618,0.012894349267984495,231904.9226369296,-7547.828900938134,-3398.5025432325165,5127.521590226337,0.6373535195288911,0.0007139066163253306,0.024242575445076936,0.8069886480788969,1327.717069138991,0.050271683466302834
1300,9277.22821592994,0.04521621428981959,0.015805637763868674,205174.8108867819,-7016.41750143896,-2494.796072457001,4435.323100234221,0.7143040392499628,0.0006038480740276865,0.026913115564782646,0.8233050753194627,1531.0739148416542,0.06390639527675236
1301,10958.645086993314,0.04671773394532863,0.019748890983308343,234571.41777933095,-8622.758389726881,-3950.9849951940196,5164.708922656436,0.7353753298293955,0.0007102968520786804,0.034028153388071136,0.7578896655780559,1394.890514882621,0.023777882658084802
1302,13117.291732305275,0.026337418379533517,0.006413665838550742,498047.74117491185,-11800.4208133286,-9166.678975375247,5168.291420068992,0.8563900339130996,0.0006827778239767682,0.018171793793621122,0.851304420211988,1702.7953792420665,0.023210515063110736
1303,9143.030815274546,0.05070504711078527,0.023897634457387795,180317.9631269836,-6607.778459735282,-1537.2737486567548,4253.77,0.7417041107251754,0.0007349781262410449,0.016177307091091716,0.6,1296.619213917097,0.03497940009561498
1304,11139.11021945733,0.028399722694064877,0.0016452650345080144,392226.02063594235,-9719.124084754087,-6879.151815347599,5084.234430919157,0.72801901737614,0.0006355233693016555,0.025729222974821764,0.95,1813.8273821326884,0.06490382868731233
1305,8404.907055779644,0.03438959134519948,0.007032031392363081,244402.64414345546,-6685.42748851967,-3246.4683539997222,4253.77,0.6754783451163715,0.0005288941836070622,0.027037077045907146,0.8488536427923773,1887.2673001648252,0.060842044312044506
1306,9537.808402196502,0.020120169725814208,0.003947225101860852,474042.14438407443,-8531.799915905793,-6519.782943324371,4839.2184372082975,0.6614746569695857,0.0004507871422020409,0.01268528273490965,0.9102560846053205,1384.3576254913726,0.04830718102643848
1307,9150.606466867894,0.029809391065413138,0.006537812973974155,306970.59348807175,-7660.136913597236,-4679.1978070559235,4462.188599305151,0.6822134422213993,0.0004297835396223187,0.019393061443547216,0.7120386297379937,900.0,0.0410836263387639
1308,10174.762674923742,0.041422906767149215,0.009955264215978588,245631.30569564286,-8103.617336566282,-3961.32665985136,4628.052247833549,0.7362456438636529,0.0009311622845668326,0.02175620862416201,0.812227788679135,1985.6996299626703,0.04277288480620041
1309,9066.45447604101,0.05780005855576675,0.009052535226288683,156858.91507001672,-6176.451548252672,-396.44569267599763,4445.789444024827,0.7042652377614644,0.0010122330026480384,0.019323651202045645,0.6584148426086813,1469.4640356853329,0.02860939130777201
1310,9266.827323196125,0.03484220087281287,0.003406799341650668,265965.61328096146,-7524.717279555482,-4040.4971922741943,4641.883638877854,0.6671835000376651,0.001010190375656788,0.037741702827396334,0.9035946718170116,900.0,0.030311884234242772
1311,11157.502215609798,0.060849512801713246,0.02550786020757556,183362.22759856927,-8115.026575524136,-2030.0752953528117,5199.05,0.7332667738232928,0.0006243485841119732,0.03257246789418497,0.7516869683114364,2176.3441941895035,0.05962576263410109
1312,11255.725459794168,0.035631161122328336,0.014853720242793855,315895.5561720593,-9474.167403677751,-5911.051291444918,4955.078976493772,0.7802147138191905,0.0006610993751735198,0.024521809687766974,0.7497210076986829,1586.288931485118,0.02
1313,9935.915097949797,0.053302706683155066,0.009548223961569846,186405.45135937317,-7270.779763792044,-1940.5090954765374,4561.00081575223,0.7406107435024708,0.0008796592623234213,0.025733420743297836,0.877093429479393,3185.823673169316,0.04819294903092973
1314,12106.79735171091,0.028839704858985016,0.007960722724831726,419796.15987432806,-10664.812108761658,-7780.841622863157,5199.05,0.772312515360799,0.0005102082489046401,0.015805958757156704,0.8454109218620873,1947.2510573885509,0.05555780656424375
1315,11076.458335612388,0.04873433865381216,0.008967620115402752,227282.41813836436,-8639.74140292178,-3766.3075375405633,4253.77,0.8775140100562691,0.0006726981609209523,0.02099140237796411,0.7078510049204524,1346.1848631825956,0.05894027830439558
1316,9310.68047001856,0.067310880332073,0.04125464315148619,138323.55815412072,-5945.136453414911,785.9515797923887,4253.77,0.7953864612761524,0.00048237257475854903,0.03499960631073547,0.6957231956269723,2711.0040385884167,0.04155389492785916
1317,10057.784621726054,0.052472763892126295,0.02485333549708102,191676.28833889682,-7434.146427119739,-2186.8700379071097,4609.924748605573,0.7528063989961673,0.000491400398564701,0.02009837989369744,0.6484468132975959,1462.8628656646806,0.053793359197405674
1318,10033.414305360759,0.04486318938969802,0.0206441913002422,223644.69494593583,-7790.254835875858,-3303.935896906055,5139.20781770947,0.658897348181324,0.0006387029556853894,0.03615255660137302,0.8300639671886904,1336.1734694715362,0.03670166767559353
1319,10183.061574342877,0.043143197274208234,0.021656190482499227,236029.36772677465,-8025.901710632465,-3711.581983211642,5199.05,0.6769906207427849,0.0004946456966567651,0.020365082552565004,0.7160195705391152,1801.776780800297,0.02722571915545828
1320,9400.502170739408,0.04401182634771672,0.010185508628939743,213590.3676541497,-7199.910853353572,-2798.7282185819004,4253.77,0.7384201243012065,0.0007697953830560109,0.014212540544560448,0.8160065654559758,2048.987706065816,0.053599874996624476
1321,10603.74198087075,0.05177283780938424,0.021592271116883666,204812.84066195684,-8015.100090401536,-2837.8163094631127,4842.69810997493,0.7749397749754579,0.0007278295052487651,0.04,0.7172257268663406,1585.6541886598536,0.026082073361829543
1322,10190.501820168207,0.0559123997410822,0.01089906776193672,182258.3517673743,-7394.881833114097,-1803.6418590058765,4356.47104225825,0.8157325603969804,0.0008022760825064258,0.03303081980754617,0.6896858881844545,1376.221379371936,0.05382496531866335
1323,9905.793579586501,0.04860043334038977,0.012611757667759349,203821.0957957491,-7475.771912567013,-2615.7285785280355,4453.342509441546,0.7333890688774024,0.0008006280874661069,0.014346779231925321,0.6255454500988396,1120.443972799996,0.03988617536477427
1324,11022.747725530222,0.06063170495422909,0.04245150030774525,181798.41279164588,-7991.162477818767,-1927.9919823958571,5199.05,0.729502667777133,0.00035,0.03156621477294141,0.7166931416784187,1673.3230709506004,0.050491144844531245
1325,8093.251743161225,0.056274000357060316,0.013444765548889848,143818.66744516627,-5279.551725308209,347.8483103978233,4270.696437734351,0.6265315033722322,0.0008204882731147007,0.021871026739512918,0.7658032809133853,1176.293973567129,0.0613794788893065
1326,10088.983448447696,0.025395027163384043,0.0033553816711311413,397281.85299973027,-8819.232090278494,-6279.729373940089,5060.6632482209625,0.657158462372255,0.000542229491361741,0.022200090410736048,0.9104900298089205,3200.0,0.05013963169641803
1327,12361.337292710985,0.041063191005843436,0.01236422403615478,301032.0676479313,-10308.177742418813,-6201.858641834469,5199.05,0.8070028586054927,0.0006805082049265312,0.04,0.8843060759071737,1848.1929884078352,0.055192474803686796
